commit,path,line,method,normalized_template,classification,disposition,event,outcome,rationale
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","69","console.log","📌 Día de vencimiento explícito: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","75","console.log","⚠️ Fecha en día 1 detectada, vencimiento día 30 mismo mes","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","106","console.log","✅ Cuota 1 vence: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","107","console.log","✅ Cuota {expr} vence: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","108","console.log","✅ Cuota 0 vence: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","117","console.log","🗑️ LIMPIANDO {expr} cuotas que exceden el plazo completo ({expr})...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","131","console.log","🗑️ {expr} cuotas eliminadas","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","142","console.log","📊 Validación de cuotas:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","143","console.log","📦 Cuotas válidas después de limpieza: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","144","console.log","🎯 Plazo completo: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","145","console.log","🧮 Cuotas necesarias: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","148","console.log","➕ Creando {expr} cuotas faltantes...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","160","console.warn","⚠️ Saltando cuota {expr} - excede plazo_completo","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","196","console.log","✅ {expr} cuotas creadas","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","198","console.log","⚠️ No hay cuotas nuevas para crear (todas exceden plazo_completo)","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","201","console.log","✅ Ya existen todas las cuotas del plazo completo","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","218","console.log","🔧 Cuota 0 fecha_vencimiento: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","239","console.log","📦 Total de cuotas válidas: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","240","console.log","🔄 Actualizando fecha_vencimiento de {expr} cuotas...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","263","console.log","✅ {expr} cuotas con fecha_vencimiento actualizada","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","266","console.log","🎉 AJUSTE COMPLETADO","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","267","console.log","📐 Plazo completo: {expr} cuotas","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","268","console.log","📅 Día de vencimiento: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","287","console.log","🎯 INICIANDO PROCESAMIENTO DE PAGOS DESDE JSON SIFCO","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","288","console.log","📦 Total de créditos a procesar: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","300","console.warn","⚠️ Crédito {expr} no tiene pagos en el array","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","305","console.log","🔄 Procesando: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","306","console.log","📍 Marcar como PAGADAS desde cuota 1 hasta cuota #{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","314","console.log","✅ Cuotas marcadas como PAGADAS","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","317","console.error","❌ Error procesando {expr}:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","321","console.log","🎉 PROCESAMIENTO COMPLETADO","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","322","console.log","✅ Exitosos: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","323","console.log","❌ Errores: {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","587","console.log","✅ Cuotas marcadas correctamente hasta la {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/migratePayments.ts","594","console.log","✅ Cuotas pendientes recalculadas para {expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","141","console.log","[calcularCuotaInversionista] credito={expr} inv={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","142","console.log","capitalTotal={expr} | cuotaTotal={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","143","console.log","seguro={expr} | membresias={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","144","console.log","montoAportadoEspejo={expr} | %participacion={expr}%","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","145","console.log","cuotaSinCargos={expr} | cuotaBase={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","146","console.log","esMayor={expr} (mayor={expr}, monto={expr})","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","147","console.log","cuotaInversionista={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","226","console.log","[ESPEJO] Buscando crédito para cliente=""{expr}""{expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","346","console.log","[ESPEJO] Cliente: {expr} | calcularCuota={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","347","console.log","capital={expr} | inversor={expr} → %cashIn={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","348","console.log","%interes={expr} | cuotaInteres={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","349","console.log","montoCashIn={expr} | ivaCashIn={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","350","console.log","cuotaInversionista={expr}","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","410","console.error","[llenarTablaEspejo] Error:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","523","console.error","[getCreditsWithMirrors] Error:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","645","console.error","[getCreditsByInvestor] Error:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/mirrorInvestor.ts","743","console.error","[asignarReinversionEspejo] Error:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","39","console.log","🚀 ========== INICIANDO CREACIÓN DE CONVENIO ==========","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","40","console.log","📦 Input recibido:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","55","console.log","✅ Paso 1: Validando input...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","69","console.log","✅ Input validado correctamente","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","74","console.log","✅ Paso 2: Buscando usuario creador...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","86","console.log","✅ Usuario encontrado:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","91","console.log","✅ Paso 3: Buscando pagos y cuotas asociadas...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","92","console.log","🔍 Payment IDs:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","106","console.log","📊 Pagos encontrados:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","107","console.log","📋 Detalle de pagos:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","117","console.log","✅ Todos los pagos existen","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","122","console.log","✅ Paso 4: Verificando que todos los pagos pertenezcan al crédito...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","127","console.log","📊 Crédito esperado:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","128","console.log","📊 Créditos en pagos:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","130","console.error","❌ Pagos de diferentes créditos detectados!","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","131","console.error","Crédito esperado:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","132","console.error","Créditos en pagos:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","136","console.log","✅ Todos los pagos pertenecen al crédito:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","141","console.log","✅ Paso 5: Validando que los pagos NO estén marcados como pagados...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","154","console.error","❌ Pagos pagados detectados:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","163","console.log","✅ Ningún pago está marcado como pagado","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","168","console.log","✅ Paso 6: Validando que las cuotas NO estén pagadas (doble verificación)...","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","173","console.error","❌ Cuotas pagadas detectadas:","unresolved","unresolved","","","pending_semantic_review"
"56717ddef8f0bbd8c8633172c8ca2c85c248dfd7","apps/cartera-back/src/controllers/paymentAgreement.ts","182","console.log","✅ Ninguna cuota está pagada","unresolved","unresolved","","","pending_semantic_review"
